Timestamp,MCSS.MB8240
7/9/2020 11:00,"-18,395.92"
7/9/2020 11:15,"-18,322.34"
7/9/2020 11:30,"-18,367.70"
7/9/2020 11:45,"-18,491.00"
7/9/2020 12:00,"-18,645.19"
7/9/2020 12:15,"-18,782.93"
7/9/2020 12:30,"-18,792.56"
7/9/2020 12:45,"-18,784.88"
7/9/2020 13:00,"-18,738.18"
7/9/2020 13:15,"-18,875.03"
7/9/2020 13:30,"-18,643.59"
7/9/2020 13:45,"-18,754.76"
7/9/2020 14:00,"-19,001.30"
7/9/2020 14:15,"-18,691.15"
7/9/2020 14:30,"-19,425.72"
7/9/2020 14:45,"-19,348.55"
7/9/2020 15:00,"-18,883.89"
7/9/2020 15:15,"-19,116.31"
7/9/2020 15:30,"-18,190.05"
7/9/2020 15:45,"-18,881.84"
7/9/2020 16:00,"-18,988.65"
7/9/2020 16:15,"-18,371.20"
7/9/2020 16:30,"-18,629.29"
7/9/2020 16:45,"-18,949.76"
7/9/2020 17:00,"-19,219.22"
7/9/2020 17:15,"-16,951.78"
7/9/2020 17:30,"-16,815.58"
7/9/2020 17:45,"-16,728.38"
7/9/2020 18:00,"-16,681.57"
7/9/2020 18:15,"-16,747.67"
7/9/2020 18:30,"-16,952.09"
7/9/2020 18:45,"-16,508.74"
7/9/2020 19:00,"-16,420.13"
7/9/2020 19:15,"-16,375.18"
7/9/2020 19:30,"-16,323.65"
7/9/2020 19:45,"-16,331.24"
7/9/2020 20:00,"-16,469.03"
7/9/2020 20:15,"-16,275.41"
7/9/2020 20:30,"-16,352.68"
7/9/2020 20:45,"-16,397.34"
7/9/2020 21:00,"-16,582.00"
7/9/2020 21:15,"-16,139.52"
7/9/2020 21:30,"-16,174.53"
7/9/2020 21:45,"-16,107.97"
7/9/2020 22:00,"-16,268.85"
7/9/2020 22:15,"-15,877.24"
7/9/2020 22:30,"-16,154.60"
7/9/2020 22:45,"-16,001.05"
7/9/2020 23:00,"-15,833.24"
7/9/2020 23:15,"-16,070.01"
7/9/2020 23:30,"-15,697.32"
7/9/2020 23:45,"-15,631.04"
7/10/2020 0:00,"-15,606.49"
7/10/2020 0:15,"-15,781.64"
7/10/2020 0:30,"-15,570.51"
7/10/2020 0:45,"-15,496.70"
7/10/2020 1:00,"-15,589.25"
7/10/2020 1:15,"-15,428.33"
7/10/2020 1:30,"-15,254.84"
7/10/2020 1:45,"-15,253.47"
7/10/2020 2:00,"-15,465.85"
7/10/2020 2:15,"-15,304.02"
7/10/2020 2:30,"-15,295.48"
7/10/2020 2:45,"-15,300.67"
7/10/2020 3:00,"-15,324.78"
7/10/2020 3:15,"-15,186.91"
7/10/2020 3:30,"-15,405.42"
7/10/2020 3:45,"-15,015.25"
7/10/2020 4:00,"-14,944.07"
7/10/2020 4:15,"-14,852.30"
7/10/2020 4:30,"-14,694.30"
7/10/2020 4:45,"-14,708.10"
7/10/2020 5:00,"-15,066.03"
7/10/2020 5:15,"-15,796.67"
7/10/2020 5:30,"-15,258.50"
7/10/2020 5:45,"-16,227.87"
7/10/2020 6:00,"-16,259.18"
7/10/2020 6:15,"-16,760.75"
7/10/2020 6:30,"-16,655.41"
7/10/2020 6:45,"-16,876.82"
7/10/2020 7:00,"-16,495.93"
7/10/2020 7:15,"-16,323.76"
7/10/2020 7:30,"-16,722.15"
7/10/2020 7:45,"-17,263.07"
7/10/2020 8:00,"-17,512.83"
7/10/2020 8:15,"-17,635.78"
7/10/2020 8:30,"-17,866.75"
7/10/2020 8:45,"-17,841.13"
7/10/2020 9:00,"-18,004.72"
7/10/2020 9:15,"-18,483.50"
7/10/2020 9:30,"-18,399.72"
7/10/2020 9:45,"-18,502.48"
7/10/2020 10:00,"-18,321.93"
7/10/2020 10:15,"-18,697.43"
7/10/2020 10:30,"-19,101.54"
7/10/2020 10:45,"-19,096.98"
7/10/2020 11:00,"-19,055.25"
7/10/2020 11:15,"-19,221.58"
7/10/2020 11:30,"-19,329.50"
7/10/2020 11:45,"-18,672.92"
7/10/2020 12:00,"-17,834.03"
7/10/2020 12:15,"-18,998.70"
7/10/2020 12:30,"-19,855.86"
7/10/2020 12:45,"-19,825.93"
7/10/2020 13:00,"-19,710.67"
7/10/2020 13:15,"-19,211.40"
7/10/2020 13:30,"-19,346.79"
7/10/2020 13:45,"-19,140.59"
7/10/2020 14:00,"-19,295.49"
7/10/2020 14:15,"-19,301.28"
7/10/2020 14:30,"-19,498.51"
7/10/2020 14:45,"-19,735.18"
7/10/2020 15:00,"-19,726.27"
7/10/2020 15:15,"-19,508.78"
7/10/2020 15:30,"-19,740.09"
7/10/2020 15:45,"-19,538.40"
7/10/2020 16:00,"-19,636.33"
7/10/2020 16:15,"-19,845.95"
7/10/2020 16:30,"-19,637.81"
7/10/2020 16:45,"-19,565.32"
7/10/2020 17:00,"-19,590.63"
7/10/2020 17:15,"-18,453.11"
7/10/2020 17:30,"-18,043.35"
7/10/2020 17:45,"-17,842.34"
7/10/2020 18:00,"-17,375.50"
7/10/2020 18:15,"-16,516.24"
7/10/2020 18:30,"-16,997.57"
7/10/2020 18:45,"-16,966.44"
7/10/2020 19:00,"-17,262.40"
7/10/2020 19:15,"-17,122.91"
7/10/2020 19:30,"-17,558.73"
7/10/2020 19:45,"-17,297.80"
7/10/2020 20:00,"-17,425.68"
7/10/2020 20:15,"-16,951.53"
7/10/2020 20:30,"-17,167.29"
7/10/2020 20:45,"-16,939.61"
7/10/2020 21:00,"-17,013.91"
7/10/2020 21:15,"-16,864.42"
7/10/2020 21:30,"-16,877.97"
7/10/2020 21:45,"-16,484.38"
7/10/2020 22:00,"-16,487.76"
7/10/2020 22:15,"-16,125.88"
7/10/2020 22:30,"-15,980.98"
7/10/2020 22:45,"-15,890.37"
7/10/2020 23:00,"-15,905.83"
7/10/2020 23:15,"-15,822.35"
7/10/2020 23:30,"-15,715.94"
7/10/2020 23:45,"-15,684.82"
7/11/2020 0:00,"-15,728.28"
7/11/2020 0:15,"-15,601.54"
7/11/2020 0:30,"-15,521.78"
7/11/2020 0:45,"-15,490.59"
7/11/2020 1:00,"-15,454.14"
7/11/2020 1:15,"-15,474.41"
7/11/2020 1:30,"-15,260.49"
7/11/2020 1:45,"-15,353.86"
7/11/2020 2:00,"-15,237.85"
7/11/2020 2:15,"-15,188.93"
7/11/2020 2:30,"-15,326.53"
7/11/2020 2:45,"-15,000.62"
7/11/2020 3:00,"-15,154.25"
7/11/2020 3:15,"-15,276.20"
7/11/2020 3:30,"-14,989.55"
7/11/2020 3:45,"-15,069.85"
7/11/2020 4:00,"-15,115.12"
7/11/2020 4:15,"-15,265.62"
7/11/2020 4:30,"-15,372.03"
7/11/2020 4:45,"-15,449.50"
7/11/2020 5:00,"-15,309.35"
7/11/2020 5:15,"-15,615.20"
7/11/2020 5:30,"-15,634.51"
7/11/2020 5:45,"-15,446.68"
7/11/2020 6:00,"-15,516.73"
7/11/2020 6:15,"-15,761.68"
7/11/2020 6:30,"-15,584.86"
7/11/2020 6:45,"-15,626.66"
7/11/2020 7:00,"-15,470.24"
7/11/2020 7:15,"-15,669.34"
7/11/2020 7:30,"-15,633.03"
7/11/2020 7:45,"-15,781.09"
7/11/2020 8:00,"-15,929.40"
7/11/2020 8:15,"-16,072.06"
7/11/2020 8:30,"-16,510.18"
7/11/2020 8:45,"-16,433.43"
7/11/2020 9:00,"-16,464.79"
7/11/2020 9:15,"-16,442.65"
7/11/2020 9:30,"-16,337.62"
7/11/2020 9:45,"-16,332.93"
7/11/2020 10:00,"-16,216.44"
7/11/2020 10:15,"-16,258.13"
7/11/2020 10:30,"-16,247.69"
7/11/2020 10:45,"-16,289.49"
7/11/2020 11:00,"-16,420.04"
7/11/2020 11:15,"-16,539.55"
7/11/2020 11:30,"-16,479.29"
7/11/2020 11:45,"-16,380.94"
7/11/2020 12:00,"-16,487.92"
7/11/2020 12:15,"-16,498.19"
7/11/2020 12:30,"-16,548.35"
7/11/2020 12:45,"-16,580.06"
7/11/2020 13:00,"-16,546.90"
7/11/2020 13:15,"-16,448.20"
7/11/2020 13:30,"-16,339.67"
7/11/2020 13:45,"-16,440.98"
7/11/2020 14:00,"-16,245.29"
7/11/2020 14:15,"-16,484.34"
7/11/2020 14:30,"-16,590.29"
7/11/2020 14:45,"-16,777.34"
7/11/2020 15:00,"-16,573.77"
7/11/2020 15:15,"-16,478.14"
7/11/2020 15:30,"-16,194.90"
7/11/2020 15:45,"-16,255.67"
7/11/2020 16:00,"-16,279.61"
7/11/2020 16:15,"-16,256.71"
7/11/2020 16:30,"-16,307.36"
7/11/2020 16:45,"-16,424.82"
7/11/2020 17:00,"-16,193.27"
7/11/2020 17:15,"-16,402.28"
7/11/2020 17:30,"-16,196.34"
7/11/2020 17:45,"-16,356.11"
7/11/2020 18:00,"-16,311.51"
7/11/2020 18:15,"-16,219.51"
7/11/2020 18:30,"-16,183.24"
7/11/2020 18:45,"-16,370.90"
7/11/2020 19:00,"-16,555.06"
7/11/2020 19:15,"-16,609.69"
7/11/2020 19:30,"-16,397.09"
7/11/2020 19:45,"-16,554.16"
7/11/2020 20:00,"-16,649.85"
7/11/2020 20:15,"-16,606.26"
7/11/2020 20:30,"-16,576.61"
7/11/2020 20:45,"-16,468.83"
7/11/2020 21:00,"-16,224.09"
7/11/2020 21:15,"-16,213.10"
7/11/2020 21:30,"-16,222.61"
7/11/2020 21:45,"-15,992.57"
7/11/2020 22:00,"-15,726.88"
7/11/2020 22:15,"-15,539.45"
7/11/2020 22:30,"-15,253.21"
7/11/2020 22:45,"-15,182.23"
7/11/2020 23:00,"-15,225.23"
7/11/2020 23:15,"-15,278.64"
7/11/2020 23:30,"-15,251.54"
7/11/2020 23:45,"-15,194.74"
7/12/2020 0:00,"-15,156.27"
7/12/2020 0:15,"-15,107.58"
7/12/2020 0:30,"-14,858.50"
7/12/2020 0:45,"-14,868.36"
7/12/2020 1:00,"-14,780.89"
7/12/2020 1:15,"-14,802.06"
7/12/2020 1:30,"-14,835.42"
7/12/2020 1:45,"-14,620.53"
7/12/2020 2:00,"-14,684.65"
7/12/2020 2:15,"-14,375.89"
7/12/2020 2:30,"-14,515.39"
7/12/2020 2:45,"-14,363.82"
7/12/2020 3:00,"-14,489.97"
7/12/2020 3:15,"-14,501.56"
7/12/2020 3:30,"-14,434.57"
7/12/2020 3:45,"-14,310.53"
7/12/2020 4:00,"-14,377.71"
7/12/2020 4:15,"-14,431.38"
7/12/2020 4:30,"-14,439.65"
7/12/2020 4:45,"-14,456.85"
7/12/2020 5:00,"-14,306.12"
7/12/2020 5:15,"-14,584.85"
7/12/2020 5:30,"-14,613.48"
7/12/2020 5:45,"-14,543.81"
7/12/2020 6:00,"-14,708.70"
7/12/2020 6:15,"-14,729.67"
7/12/2020 6:30,"-14,554.65"
7/12/2020 6:45,"-14,483.03"
7/12/2020 7:00,"-14,510.46"
7/12/2020 7:15,"-14,558.96"
7/12/2020 7:30,"-14,507.11"
7/12/2020 7:45,"-14,566.19"
7/12/2020 8:00,"-14,796.11"
7/12/2020 8:15,"-15,031.79"
7/12/2020 8:30,"-15,151.97"
7/12/2020 8:45,"-15,210.40"
7/12/2020 9:00,"-15,408.97"
7/12/2020 9:15,"-15,494.20"
7/12/2020 9:30,"-15,506.03"
7/12/2020 9:45,"-15,466.66"
7/12/2020 10:00,"-15,581.96"
7/12/2020 10:15,"-15,645.81"
7/12/2020 10:30,"-15,955.12"
7/12/2020 10:45,"-16,143.35"
7/12/2020 11:00,"-16,387.90"
7/12/2020 11:15,"-16,384.29"
7/12/2020 11:30,"-16,469.51"
7/12/2020 11:45,"-16,640.25"
7/12/2020 12:00,"-16,751.35"
7/12/2020 12:15,"-16,717.06"
7/12/2020 12:30,"-16,822.54"
7/12/2020 12:45,"-16,660.61"
7/12/2020 13:00,"-16,651.40"
7/12/2020 13:15,"-16,706.41"
7/12/2020 13:30,"-16,582.98"
7/12/2020 13:45,"-16,639.93"
7/12/2020 14:00,"-16,578.03"
7/12/2020 14:15,"-16,646.22"
7/12/2020 14:30,"-16,780.99"
7/12/2020 14:45,"-16,548.59"
7/12/2020 15:00,"-16,587.04"
7/12/2020 15:15,"-16,716.04"
7/12/2020 15:30,"-16,753.43"
7/12/2020 15:45,"-16,725.85"
7/12/2020 16:00,"-16,854.06"
7/12/2020 16:15,"-16,728.41"
7/12/2020 16:30,"-16,905.53"
7/12/2020 16:45,"-16,846.14"
7/12/2020 17:00,"-16,819.03"
7/12/2020 17:15,"-16,752.19"
7/12/2020 17:30,"-16,824.87"
7/12/2020 17:45,"-16,895.17"
7/12/2020 18:00,"-16,801.83"
7/12/2020 18:15,"-16,840.13"
7/12/2020 18:30,"-16,701.36"
7/12/2020 18:45,"-16,843.54"
7/12/2020 19:00,"-16,691.55"
7/12/2020 19:15,"-16,711.02"
7/12/2020 19:30,"-16,649.54"
7/12/2020 19:45,"-16,744.67"
7/12/2020 20:00,"-16,735.45"
7/12/2020 20:15,"-16,645.42"
7/12/2020 20:30,"-16,464.57"
7/12/2020 20:45,"-16,787.93"
7/12/2020 21:00,"-16,859.03"
7/12/2020 21:15,"-16,740.05"
7/12/2020 21:30,"-16,807.13"
7/12/2020 21:45,"-16,683.13"
7/12/2020 22:00,"-16,488.25"
7/12/2020 22:15,"-16,129.85"
7/12/2020 22:30,"-15,905.30"
7/12/2020 22:45,"-15,870.95"
7/12/2020 23:00,"-15,754.68"
7/12/2020 23:15,"-15,857.10"
7/12/2020 23:30,"-15,726.64"
7/12/2020 23:45,"-15,749.16"
7/13/2020 0:00,"-15,865.50"
7/13/2020 0:15,"-15,794.27"
7/13/2020 0:30,"-15,701.69"
7/13/2020 0:45,"-15,821.45"
7/13/2020 1:00,"-15,732.83"
7/13/2020 1:15,"-15,469.79"
7/13/2020 1:30,"-15,323.79"
7/13/2020 1:45,"-15,374.01"
7/13/2020 2:00,"-15,398.11"
7/13/2020 2:15,"-15,432.29"
7/13/2020 2:30,"-15,472.04"
7/13/2020 2:45,"-15,306.14"
7/13/2020 3:00,"-15,333.93"
7/13/2020 3:15,"-15,178.88"
7/13/2020 3:30,"-15,153.42"
7/13/2020 3:45,"-15,103.30"
7/13/2020 4:00,"-15,165.13"
7/13/2020 4:15,"-15,315.95"
7/13/2020 4:30,"-15,329.79"
7/13/2020 4:45,"-15,268.31"
7/13/2020 5:00,"-15,307.92"
7/13/2020 5:15,"-15,713.50"
7/13/2020 5:30,"-15,897.84"
7/13/2020 5:45,"-16,075.69"
7/13/2020 6:00,"-16,053.16"
7/13/2020 6:15,"-16,454.85"
7/13/2020 6:30,"-16,310.96"
7/13/2020 6:45,"-16,479.08"
7/13/2020 7:00,"-16,245.71"
7/13/2020 7:15,"-16,405.44"
7/13/2020 7:30,"-16,425.01"
7/13/2020 7:45,"-16,396.63"
7/13/2020 8:00,"-16,473.49"
7/13/2020 8:15,"-16,663.94"
7/13/2020 8:30,"-16,779.40"
7/13/2020 8:45,"-16,853.05"
7/13/2020 9:00,"-17,207.39"
7/13/2020 9:15,"-17,653.16"
7/13/2020 9:30,"-17,507.03"
7/13/2020 9:45,"-17,417.47"
7/13/2020 10:00,"-17,450.34"
7/13/2020 10:15,"-17,514.59"
7/13/2020 10:30,"-17,807.86"
7/13/2020 10:45,"-17,859.57"
7/13/2020 11:00,"-18,288.11"
7/13/2020 11:15,"-18,160.15"
7/13/2020 11:30,"-18,015.01"
7/13/2020 11:45,"-17,989.81"
7/13/2020 12:00,"-17,975.74"
7/13/2020 12:15,"-18,053.49"
7/13/2020 12:30,"-18,252.97"
7/13/2020 12:45,"-18,080.62"
7/13/2020 13:00,"-18,193.33"
7/13/2020 13:15,"-18,580.05"
7/13/2020 13:30,"-18,505.25"
7/13/2020 13:45,"-18,348.00"
7/13/2020 14:00,"-18,317.16"
7/13/2020 14:15,"-17,973.78"
7/13/2020 14:30,"-18,334.84"
7/13/2020 14:45,"-18,596.23"
7/13/2020 15:00,"-18,940.17"
7/13/2020 15:15,"-18,957.30"
7/13/2020 15:30,"-18,825.48"
7/13/2020 15:45,"-18,914.04"
7/13/2020 16:00,"-18,898.97"
7/13/2020 16:15,"-18,770.05"
7/13/2020 16:30,"-18,995.60"
7/13/2020 16:45,"-18,924.21"
7/13/2020 17:00,"-18,707.69"
7/13/2020 17:15,"-18,598.66"
7/13/2020 17:30,"-18,497.10"
7/13/2020 17:45,"-18,362.98"
7/13/2020 18:00,"-18,011.92"
7/13/2020 18:15,"-18,062.69"
7/13/2020 18:30,"-17,886.48"
7/13/2020 18:45,"-17,839.31"
7/13/2020 19:00,"-17,861.95"
7/13/2020 19:15,"-17,799.47"
7/13/2020 19:30,"-17,648.17"
7/13/2020 19:45,"-17,536.43"
7/13/2020 20:00,"-17,574.75"
7/13/2020 20:15,"-17,439.11"
7/13/2020 20:30,"-17,402.00"
7/13/2020 20:45,"-17,307.23"
7/13/2020 21:00,"-17,439.05"
7/13/2020 21:15,"-17,370.24"
7/13/2020 21:30,"-17,214.48"
7/13/2020 21:45,"-17,148.83"
7/13/2020 22:00,"-17,126.93"
7/13/2020 22:15,"-16,632.12"
7/13/2020 22:30,"-16,436.07"
7/13/2020 22:45,"-16,598.78"
7/13/2020 23:00,"-16,552.08"
7/13/2020 23:15,"-16,309.05"
7/13/2020 23:30,"-16,362.87"
7/13/2020 23:45,"-16,349.48"
7/14/2020 0:00,"-16,186.65"
7/14/2020 0:15,"-16,256.49"
7/14/2020 0:30,"-16,210.58"
7/14/2020 0:45,"-16,246.61"
7/14/2020 1:00,"-16,132.81"
7/14/2020 1:15,"-16,080.36"
7/14/2020 1:30,"-16,168.46"
7/14/2020 1:45,"-16,032.50"
7/14/2020 2:00,"-16,034.92"
7/14/2020 2:15,"-15,981.10"
7/14/2020 2:30,"-16,130.97"
7/14/2020 2:45,"-15,896.12"
7/14/2020 3:00,"-15,884.06"
7/14/2020 3:15,"-15,961.19"
7/14/2020 3:30,"-15,757.65"
7/14/2020 3:45,"-15,590.73"
7/14/2020 4:00,"-15,486.01"
7/14/2020 4:15,"-15,650.90"
7/14/2020 4:30,"-15,481.98"
7/14/2020 4:45,"-15,422.22"
7/14/2020 5:00,"-15,385.52"
7/14/2020 5:15,"-15,892.59"
7/14/2020 5:30,"-16,047.85"
7/14/2020 5:45,"-16,235.77"
7/14/2020 6:00,"-16,177.92"
7/14/2020 6:15,"-15,330.53"
7/14/2020 6:30,"-14,743.68"
7/14/2020 6:45,"-14,609.23"
7/14/2020 7:00,"-16,197.26"
7/14/2020 7:15,"-16,578.49"
7/14/2020 7:30,"-17,145.88"
7/14/2020 7:45,"-17,750.27"
7/14/2020 8:00,"-17,979.92"
7/14/2020 8:15,"-18,031.93"
7/14/2020 8:30,"-17,822.65"
7/14/2020 8:45,"-17,622.66"
7/14/2020 9:00,"-17,541.37"
7/14/2020 9:15,"-17,514.95"
7/14/2020 9:30,"-17,761.25"
7/14/2020 9:45,"-17,842.55"
7/14/2020 10:00,"-17,734.21"
7/14/2020 10:15,"-18,023.61"
7/14/2020 10:30,"-17,979.98"
7/14/2020 10:45,"-17,847.42"
7/14/2020 11:00,"-18,100.32"
7/14/2020 11:15,"-18,043.54"
7/14/2020 11:30,"-18,416.96"
7/14/2020 11:45,"-18,491.96"
7/14/2020 12:00,"-18,930.73"
7/14/2020 12:15,"-18,755.58"
7/14/2020 12:30,"-18,807.65"
7/14/2020 12:45,"-18,682.90"
7/14/2020 13:00,"-18,821.80"
7/14/2020 13:15,"-19,043.86"
7/14/2020 13:30,"-18,927.28"
7/14/2020 13:45,"-19,158.02"
7/14/2020 14:00,"-19,171.93"
7/14/2020 14:15,"-19,285.84"
7/14/2020 14:30,"-19,387.80"
7/14/2020 14:45,"-19,584.82"
7/14/2020 15:00,"-19,624.28"
7/14/2020 15:15,"-19,607.61"
7/14/2020 15:30,"-19,567.58"
7/14/2020 15:45,"-19,505.73"
7/14/2020 16:00,"-19,292.73"
7/14/2020 16:15,"-19,274.42"
7/14/2020 16:30,"-19,144.36"
7/14/2020 16:45,"-18,645.36"
7/14/2020 17:00,"-18,417.38"
7/14/2020 17:15,"-18,220.86"
7/14/2020 17:30,"-18,079.63"
7/14/2020 17:45,"-18,295.25"
7/14/2020 18:00,"-18,415.85"
7/14/2020 18:15,"-18,450.65"
7/14/2020 18:30,"-18,395.54"
7/14/2020 18:45,"-18,139.48"
7/14/2020 19:00,"-18,116.64"
7/14/2020 19:15,"-18,045.85"
7/14/2020 19:30,"-18,123.37"
7/14/2020 19:45,"-18,111.17"
7/14/2020 20:00,"-17,993.07"
7/14/2020 20:15,"-17,636.29"
7/14/2020 20:30,"-17,602.18"
7/14/2020 20:45,"-17,571.43"
7/14/2020 21:00,"-17,726.64"
7/14/2020 21:15,"-17,574.97"
7/14/2020 21:30,"-17,351.35"
7/14/2020 21:45,"-17,273.59"
7/14/2020 22:00,"-17,366.18"
7/14/2020 22:15,"-17,236.82"
7/14/2020 22:30,"-16,879.46"
7/14/2020 22:45,"-16,926.57"
7/14/2020 23:00,"-16,989.95"
7/14/2020 23:15,"-16,813.99"
7/14/2020 23:30,"-16,743.13"
7/14/2020 23:45,"-16,689.29"
7/15/2020 0:00,"-16,456.80"
7/15/2020 0:15,"-16,406.01"
7/15/2020 0:30,"-16,560.47"
7/15/2020 0:45,"-16,566.86"
7/15/2020 1:00,"-16,458.96"
7/15/2020 1:15,"-16,240.22"
7/15/2020 1:30,"-16,226.21"
7/15/2020 1:45,"-16,190.49"
7/15/2020 2:00,"-15,852.35"
7/15/2020 2:15,"-15,927.24"
7/15/2020 2:30,"-15,722.53"
7/15/2020 2:45,"-15,763.74"
7/15/2020 3:00,"-15,615.16"
7/15/2020 3:15,"-15,639.59"
7/15/2020 3:30,"-15,525.03"
7/15/2020 3:45,"-15,389.32"
7/15/2020 4:00,"-15,358.87"
7/15/2020 4:15,"-15,470.00"
7/15/2020 4:30,"-15,530.42"
7/15/2020 4:45,"-15,499.25"
7/15/2020 5:00,"-15,311.86"
7/15/2020 5:15,"-15,826.78"
7/15/2020 5:30,"-15,886.75"
7/15/2020 5:45,"-15,874.81"
7/15/2020 6:00,"-15,802.51"
7/15/2020 6:15,"-16,154.05"
7/15/2020 6:30,"-16,239.35"
7/15/2020 6:45,"-16,230.25"
7/15/2020 7:00,"-16,201.13"
7/15/2020 7:15,"-16,296.66"
7/15/2020 7:30,"-16,229.50"
7/15/2020 7:45,"-16,292.12"
7/15/2020 8:00,"-16,461.51"
7/15/2020 8:15,"-16,868.49"
7/15/2020 8:30,"-17,169.01"
7/15/2020 8:45,"-17,669.28"
7/15/2020 9:00,"-18,048.12"
7/15/2020 9:15,"-18,189.90"
7/15/2020 9:30,"-18,174.61"
7/15/2020 9:45,"-18,840.09"
7/15/2020 10:00,"-19,127.02"
7/15/2020 10:15,"-19,264.91"
7/15/2020 10:30,"-19,181.55"
7/15/2020 10:45,"-19,502.43"
7/15/2020 11:00,"-19,369.66"
7/15/2020 11:15,"-19,581.84"
7/15/2020 11:30,"-19,677.58"
7/15/2020 11:45,"-19,711.38"
7/15/2020 12:00,"-19,574.99"
7/15/2020 12:15,"-19,552.89"
7/15/2020 12:30,"-19,453.97"
7/15/2020 12:45,"-19,713.94"
7/15/2020 13:00,"-19,524.53"
7/15/2020 13:15,"-19,365.45"
7/15/2020 13:30,"-19,535.23"
7/15/2020 13:45,"-19,235.40"
7/15/2020 14:00,"-19,196.98"
7/15/2020 14:15,"-19,302.80"
7/15/2020 14:30,"-19,482.31"
7/15/2020 14:45,"-19,224.52"
7/15/2020 15:00,"-19,334.63"
7/15/2020 15:15,"-19,319.39"
7/15/2020 15:30,"-19,356.92"
7/15/2020 15:45,"-19,367.25"
7/15/2020 16:00,"-19,181.70"
7/15/2020 16:15,"-19,282.86"
7/15/2020 16:30,"-19,239.10"
7/15/2020 16:45,"-19,118.53"
7/15/2020 17:00,"-19,181.27"
7/15/2020 17:15,"-19,096.70"
7/15/2020 17:30,"-19,020.78"
7/15/2020 17:45,"-19,185.37"
7/15/2020 18:00,"-19,178.08"
7/15/2020 18:15,"-19,150.39"
7/15/2020 18:30,"-19,247.72"
7/15/2020 18:45,"-19,368.43"
7/15/2020 19:00,"-19,217.56"
7/15/2020 19:15,"-19,120.04"
7/15/2020 19:30,"-19,136.80"
7/15/2020 19:45,"-19,217.17"
7/15/2020 20:00,"-19,201.48"
7/15/2020 20:15,"-18,953.76"
7/15/2020 20:30,"-18,875.03"
7/15/2020 20:45,"-18,941.03"
7/15/2020 21:00,"-18,830.64"
7/15/2020 21:15,"-18,565.47"
7/15/2020 21:30,"-18,573.02"
7/15/2020 21:45,"-18,141.78"
7/15/2020 22:00,"-18,118.12"
7/15/2020 22:15,"-17,736.26"
7/15/2020 22:30,"-17,629.28"
7/15/2020 22:45,"-17,619.03"
7/15/2020 23:00,"-17,626.19"
7/15/2020 23:15,"-17,359.60"
7/15/2020 23:30,"-17,436.20"
7/15/2020 23:45,"-17,242.62"
7/16/2020 0:00,"-17,242.13"
7/16/2020 0:15,"-17,215.16"
7/16/2020 0:30,"-17,133.46"
7/16/2020 0:45,"-17,121.30"
7/16/2020 1:00,"-16,962.36"
7/16/2020 1:15,"-16,896.24"
7/16/2020 1:30,"-16,805.75"
7/16/2020 1:45,"-16,698.33"
7/16/2020 2:00,"-16,758.38"
7/16/2020 2:15,"-16,742.02"
7/16/2020 2:30,"-16,660.89"
7/16/2020 2:45,"-16,675.35"
7/16/2020 3:00,"-16,708.08"
7/16/2020 3:15,"-16,719.48"
7/16/2020 3:30,"-16,366.64"
7/16/2020 3:45,"-16,421.11"
7/16/2020 4:00,"-16,475.59"
7/16/2020 4:15,"-16,393.29"
7/16/2020 4:30,"-16,537.82"
7/16/2020 4:45,"-16,566.36"
7/16/2020 5:00,"-16,635.03"
7/16/2020 5:15,"-16,991.40"
7/16/2020 5:30,"-17,245.61"
7/16/2020 5:45,"-15,552.90"
7/16/2020 6:00,"-16,175.28"
7/16/2020 6:15,"-16,846.03"
7/16/2020 6:30,"-16,912.64"
7/16/2020 6:45,"-16,796.45"
7/16/2020 7:00,"-16,715.23"
7/16/2020 7:15,"-17,065.47"
7/16/2020 7:30,"-17,756.21"
7/16/2020 7:45,"-18,042.15"
7/16/2020 8:00,"-18,065.59"
7/16/2020 8:15,"-18,466.85"
7/16/2020 8:30,"-18,886.45"
7/16/2020 8:45,"-18,920.79"
7/16/2020 9:00,"-18,952.36"
7/16/2020 9:15,"-19,249.46"
7/16/2020 9:30,"-19,174.54"
7/16/2020 9:45,"-19,267.18"
7/16/2020 10:00,"-19,347.67"
7/16/2020 10:15,"-19,595.06"
7/16/2020 10:30,"-19,369.28"
7/16/2020 10:45,"-19,814.92"
7/16/2020 11:00,"-19,833.30"
7/16/2020 11:15,"-19,852.04"
7/16/2020 11:30,"-19,903.04"
7/16/2020 11:45,"-19,917.44"
7/16/2020 12:00,"-20,054.18"
7/16/2020 12:15,"-20,093.01"
7/16/2020 12:30,"-20,279.47"
7/16/2020 12:45,"-20,267.22"
7/16/2020 13:00,"-20,165.16"
7/16/2020 13:15,"-20,026.46"
7/16/2020 13:30,"-19,957.77"
7/16/2020 13:45,"-20,468.37"
7/16/2020 14:00,"-20,596.45"
7/16/2020 14:15,"-20,498.73"
7/16/2020 14:30,"-20,558.98"
7/16/2020 14:45,"-20,560.81"
7/16/2020 15:00,"-20,318.86"
7/16/2020 15:15,"-20,346.58"
7/16/2020 15:30,"-20,290.60"
7/16/2020 15:45,"-20,224.16"
7/16/2020 16:00,"-20,434.00"
7/16/2020 16:15,"-20,178.97"
7/16/2020 16:30,"-20,177.56"
7/16/2020 16:45,"-20,312.92"
7/16/2020 17:00,"-20,118.74"
7/16/2020 17:15,"-19,969.99"
7/16/2020 17:30,"-20,193.58"
